image_path,cluster
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),1
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
tensor(15),0
